tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,Activity,Activity_Label
0.24446779,-0.038244219,-0.13422077,1,WALKING
0.23557884,-0.032386157,-0.11777646,1,WALKING
0.2621541,-0.005682242,-0.13254016,1,WALKING
0.28750455,-0.018891583,-0.10870193,1,WALKING
0.29361962,-0.036425719,-0.07036591,1,WALKING
0.29031258,-0.015830017,-0.12375223,1,WALKING
0.27550477,-0.014956975,-0.11124969,1,WALKING
0.25200007,-0.018349629,-0.09018812,1,WALKING
0.26117905,-0.02512723,-0.11730502,1,WALKING
0.2319089,-0.017597199,-0.12587958,1,WALKING
0.22581388,0.003969249,-0.086230305,1,WALKING
0.22418338,-0.009000379,-0.028921819,1,WALKING
0.26906703,-0.022338999,-0.035574892,1,WALKING
0.33718876,-0.050491067,-0.068026518,1,WALKING
0.33394837,-0.034584212,-0.11078637,1,WALKING
0.28989119,-0.030142226,-0.13711363,1,WALKING
0.25673996,-0.036576866,-0.12191222,1,WALKING
0.23544122,-0.016281303,-0.11338535,1,WALKING
0.24653815,-0.007196458,-0.11318077,1,WALKING
0.27632114,-0.012993937,-0.10871084,1,WALKING
0.27934767,0.002745694,-0.12815535,1,WALKING
0.28225496,-0.002126183,-0.12260488,1,WALKING
0.22364703,-0.033497787,-0.077322562,1,WALKING
0.20438609,-0.014387087,-0.02993986,1,WALKING
0.2751787,-0.034490011,-0.037623059,1,WALKING
0.35535615,-0.046905533,-0.082537321,1,WALKING
0.3087853,-0.036460341,-0.11185536,1,WALKING
0.26420741,-0.021946415,-0.10754713,1,WALKING
0.24586555,-0.019970726,-0.11017242,1,WALKING
0.25646164,0.013878935,-0.11180343,1,WALKING
0.2535522,0.026166133,-0.1278169,1,WALKING
0.31758001,-0.003070189,-0.15154667,1,WALKING
0.34669873,-0.028755078,-0.16243196,1,WALKING
0.27103712,-0.028203435,-0.13961483,1,WALKING
0.26286556,-0.009232263,-0.1144497,1,WALKING
0.2643551,-0.008792441,-0.10942267,1,WALKING
0.26921389,-0.022315415,-0.070667859,1,WALKING
0.23889834,-0.071644824,-0.11930859,1,WALKING
0.21525546,-0.025242374,-0.11250196,1,WALKING
0.18136709,-0.009762841,-0.067721834,1,WALKING
0.20790723,-0.031391427,-0.055537484,1,WALKING
0.30973203,-0.028173613,-0.07610262,1,WALKING
0.3854361,-0.034277734,-0.07685238,1,WALKING
0.32563204,-0.034125739,-0.097581296,1,WALKING
0.28070202,-0.008617489,-0.11379971,1,WALKING
0.22057783,-0.01071158,-0.11519451,1,WALKING
0.19528723,0.003867112,-0.14647585,1,WALKING
0.288133,0.002145303,-0.11774074,1,WALKING
0.39809058,0.004404809,-0.13830394,1,WALKING
0.31795322,-0.01618075,-0.17763773,1,WALKING
0.23294893,-0.033655961,-0.15757177,1,WALKING
0.30616139,0.004274401,-0.16837601,1,WALKING
0.34969484,-0.021516907,-0.10116414,1,WALKING
0.27631226,-0.0421628,-0.12218797,1,WALKING
0.17469853,-0.003337662,-0.10471218,1,WALKING
0.32148126,0.017536575,-0.03191346,1,WALKING
0.33722006,-0.055234231,-0.086782534,1,WALKING
0.22410364,-0.070152071,-0.1605332,1,WALKING
0.21866749,-0.000150993,-0.12955486,1,WALKING
0.28265025,0.010504212,-0.10578537,1,WALKING
0.31045271,-0.005620998,-0.11693487,1,WALKING
0.3508684,-0.029195376,-0.12060016,1,WALKING
0.27306909,-0.024876563,-0.14313445,1,WALKING
0.19477156,-0.027342257,-0.10490295,1,WALKING
0.27921058,-0.030888231,-0.072101783,1,WALKING
0.2080392,0.005539072,-0.11497322,1,WALKING
0.26670311,0.025226035,-0.093405471,1,WALKING
0.33946825,-0.00926932,-0.098803317,1,WALKING
0.33891649,-0.059066002,-0.11502534,1,WALKING
0.2413646,-0.052526176,-0.12645989,1,WALKING
0.19728785,0.002545546,-0.097136052,1,WALKING
0.23447502,0.017184764,-0.094431784,1,WALKING
0.3275746,0.005624463,-0.10166366,1,WALKING
0.35267171,-0.024284845,-0.11234597,1,WALKING
0.29988381,-0.042610469,-0.1497569,1,WALKING
0.21966232,-0.016977876,-0.10157684,1,WALKING
0.20865609,-0.005197861,-0.060240439,1,WALKING
0.28464081,-0.005651205,-0.10563727,1,WALKING
0.30632257,-0.010133502,-0.12042797,1,WALKING
0.17497654,-0.01377414,-0.068425555,1,WALKING
0.29096851,0.013956019,-0.11065856,1,WALKING
0.31248491,-0.035492742,-0.073316758,1,WALKING
0.21332687,-0.05274514,-0.096952347,1,WALKING
0.27505428,-0.00385092,-0.1355217,1,WALKING
0.41988141,-0.012210271,-0.12325579,1,WALKING
0.2695556,-0.025221755,-0.10330102,1,WALKING
0.20437363,0.018083775,-0.1102252,1,WALKING
0.30129143,-0.028069616,-0.088963476,1,WALKING
0.22835133,-0.066193093,-0.091513947,1,WALKING
0.22463253,-0.007410437,-0.14397491,1,WALKING
0.28508139,0.002841459,-0.13598517,1,WALKING
0.34126561,-0.029770718,-0.12232351,1,WALKING
0.20445415,-0.034434983,-0.077563431,1,WALKING
0.1848639,0.021300236,-0.10179231,1,WALKING
0.3352222,-0.027114617,-0.067518325,1,WALKING
0.33437022,-0.052242891,-0.1175491,1,WALKING
0.22617709,-0.024414524,-0.15299775,1,WALKING
0.22654898,0.013069313,-0.11481863,1,WALKING
0.29748828,0.009517668,-0.11865656,1,WALKING
0.35692847,-0.034803452,-0.11541428,1,WALKING
0.25796257,-0.020774291,-0.094712257,1,WALKING
0.22138978,0.016317414,-0.10686878,1,WALKING
0.35571356,-0.012700698,-0.11688967,1,WALKING
0.31129882,-0.049650645,-0.07937288,1,WALKING
0.21186668,-0.038823271,-0.082438278,1,WALKING
0.23590065,-0.054898386,-0.09686072,1,WALKING
0.22877456,-0.012434844,-0.077011902,1,WALKING
0.32336851,-0.042392943,-0.091381985,1,WALKING
0.31203094,-0.037259779,-0.12574377,1,WALKING
0.22639968,0.007944609,-0.076144683,1,WALKING
0.27839248,0.014323336,-0.067600001,1,WALKING
0.36424412,-0.015233262,-0.16366533,1,WALKING
0.23370928,-0.031520816,-0.13571801,1,WALKING
0.20485113,-0.019499321,-0.065576673,1,WALKING
0.3299109,-0.030652987,-0.11133949,1,WALKING
0.28209052,-0.035917961,-0.13459051,1,WALKING
0.23642503,-0.003959503,-0.082776234,1,WALKING
0.26249881,-0.038666086,-0.11406826,1,WALKING
0.28205603,-0.020443227,-0.12081687,1,WALKING
0.27828746,-0.02619487,-0.13065792,1,WALKING
0.24048014,-0.0201315,-0.10934106,1,WALKING
0.26084483,-0.010898746,-0.058894485,1,WALKING
0.33155603,-0.03782632,-0.12553192,1,WALKING
0.2070012,-0.04096259,-0.18414523,1,WALKING
0.21261503,-0.001846184,-0.10760445,1,WALKING
0.34133188,0.000560606,-0.084998318,1,WALKING
0.32633623,-0.020819806,-0.12063572,1,WALKING
0.22890476,-0.016636462,-0.070526649,1,WALKING
0.27786818,-0.003264076,-0.038187435,1,WALKING
0.35660119,-0.01516034,-0.092550043,1,WALKING
0.26777634,-0.027645292,-0.14148044,1,WALKING
0.24935913,-0.035030772,-0.1762376,1,WALKING
0.23814427,-0.02961091,-0.10663443,1,WALKING
0.2908432,-0.015318684,-0.16351444,1,WALKING
0.28170417,-0.007715645,-0.17143402,1,WALKING
0.25177661,-0.034931263,-0.062054202,1,WALKING
0.31066827,-0.007800488,-0.075986474,1,WALKING
0.26191506,-0.005350321,-0.099738976,1,WALKING
0.28955288,-0.048710557,-0.068145532,1,WALKING
0.36710204,-0.028736337,-0.13982957,1,WALKING
0.23814735,-0.01212192,-0.1324343,1,WALKING
0.23307797,-0.013312519,-0.072428204,1,WALKING
0.31202003,0.003966617,-0.10661048,1,WALKING
0.21512194,-0.047054191,-0.14940088,1,WALKING
0.31634897,-0.051397213,-0.069656476,1,WALKING
0.36498286,-0.027755937,-0.11883841,1,WALKING
0.22783383,0.004681602,-0.13100462,1,WALKING
0.25743736,-0.007809431,-0.063160464,1,WALKING
0.335972,-0.011390522,-0.11315742,1,WALKING
0.20855568,-0.022771107,-0.14187034,1,WALKING
0.26618628,-0.028412448,-0.1218973,1,WALKING
0.34022175,-0.011153995,-0.16626557,1,WALKING
0.19788464,-0.014342052,-0.099408803,1,WALKING
0.29326107,-0.023525038,-0.032613441,1,WALKING
0.35773162,-0.006218062,-0.1149487,1,WALKING
0.2410969,-0.018605399,-0.12388778,1,WALKING
0.26925765,-0.053617043,-0.11225349,1,WALKING
0.29154648,-0.026609065,-0.083473069,1,WALKING
0.29579362,-0.011717004,-0.12750535,1,WALKING
0.2712211,-0.015165106,-0.12158293,1,WALKING
0.28076701,-0.012099218,-0.073193851,1,WALKING
0.26574925,-0.001530636,-0.1139442,1,WALKING
0.25377224,-0.020522335,-0.11932198,1,WALKING
0.26777081,-0.031304332,-0.09433014,1,WALKING
0.26968282,-0.008730669,-0.10873624,1,WALKING
0.29586762,-0.001014109,-0.11228995,1,WALKING
0.28264906,-0.011085836,-0.084776279,1,WALKING
0.26060692,-0.023035788,-0.090845518,1,WALKING
0.26326356,-0.004046452,-0.1039692,1,WALKING
0.26988257,-0.006650678,-0.12726339,1,WALKING
0.30096073,-0.019357637,-0.11692568,1,WALKING
0.28415899,-0.013924623,-0.1103439,1,WALKING
0.26564055,-0.014336658,-0.12333359,1,WALKING
0.26752948,-0.052720858,-0.11335331,1,WALKING
0.29571522,-0.024261104,-0.1193107,1,WALKING
0.28309984,-0.025501173,-0.11118051,1,WALKING
0.20726805,-0.016957281,-0.093807561,1,WALKING
0.20487602,-0.015668724,-0.0900564,1,WALKING
0.24069416,-0.031415035,-0.10610989,1,WALKING
0.27045078,-0.013929972,-0.10033131,1,WALKING
0.33290593,-0.008708696,-0.060238938,1,WALKING
0.35443119,-0.019062835,-0.090099246,1,WALKING
0.33248969,-0.019923888,-0.1273215,1,WALKING
0.28269637,-0.026598307,-0.12177413,1,WALKING
0.26099022,-0.032443403,-0.12760082,1,WALKING
0.25667789,-0.023119054,-0.09211677,1,WALKING
0.22297667,-0.016465953,-0.095144561,1,WALKING
0.22566514,-0.021176884,-0.11946883,1,WALKING
0.23999177,-0.013084557,-0.13637094,1,WALKING
0.28901228,-0.007085402,-0.12195723,1,WALKING
0.30274825,-0.018942783,-0.1302719,1,WALKING
0.27589673,-0.041139832,-0.12574569,1,WALKING
0.25468956,-0.036919125,-0.12169912,1,WALKING
0.30269794,-0.028142153,-0.12202369,1,WALKING
0.3176531,-0.015245585,-0.1276119,1,WALKING
0.27253218,-0.0273026,-0.13340135,1,WALKING
0.25110837,-0.010371904,-0.070876195,1,WALKING
0.2365593,-0.01197101,-0.097588894,1,WALKING
0.24395723,0.002739758,-0.089271617,1,WALKING
0.23995369,-0.014766877,-0.053587678,1,WALKING
0.24992357,-0.018559825,-0.087361898,1,WALKING
0.25965798,-0.000850604,-0.11695633,1,WALKING
0.28099416,-0.029750238,-0.12215279,1,WALKING
0.29125821,-0.005799706,-0.13134944,1,WALKING
0.33064215,-0.015915749,-0.128511,1,WALKING
0.33663319,-0.037668394,-0.14464343,1,WALKING
0.29322852,-0.02510294,-0.11646398,1,WALKING
0.20175496,-0.016749173,-0.096402798,1,WALKING
0.18547414,-0.00461828,-0.059775745,1,WALKING
0.3331338,-0.008775387,-0.027431886,1,WALKING
0.39303601,-0.035507831,-0.096930257,1,WALKING
0.28979493,-0.035535708,-0.15035406,1,WALKING
0.22574628,-0.013291888,-0.11896566,1,WALKING
0.18449832,-0.022740991,-0.132978,1,WALKING
0.23644688,-0.013602202,-0.14243531,1,WALKING
0.31367978,0.013491073,-0.094590823,1,WALKING
0.24740467,-0.023407554,-0.17685625,1,WALKING
0.31044252,0.012676721,-0.1640554,1,WALKING
0.2273938,-0.014867402,-0.093186805,1,WALKING
0.2652675,-0.039533195,-0.055622464,1,WALKING
0.30239143,-0.032996183,-0.11036702,1,WALKING
0.24019883,-0.007407527,-0.13386148,1,WALKING
0.31901919,0.007864351,-0.14185665,1,WALKING
0.261458,-0.010131983,-0.074156136,1,WALKING
0.26625518,-0.058993381,-0.072884375,1,WALKING
0.26158255,-0.007374792,-0.12153703,1,WALKING
0.30465324,0.007153741,-0.14852339,1,WALKING
0.34843491,-0.003998669,-0.13696443,1,WALKING
0.25194545,-0.033785636,-0.064183355,1,WALKING
0.21551912,-0.025028037,-0.16237722,1,WALKING
0.23047214,-0.019349478,-0.16352251,1,WALKING
0.27923251,-0.005928489,-0.081415092,1,WALKING
0.34690749,-0.003289372,-0.1231292,1,WALKING
0.33353808,0.00807547,-0.1355784,1,WALKING
0.23170297,-0.032153139,-0.081922952,1,WALKING
0.19347461,-0.073747088,-0.10009653,1,WALKING
0.27571077,-0.010922738,-0.14955755,1,WALKING
0.2981432,0.015004937,-0.087140823,1,WALKING
0.20292612,-0.021909817,-0.073329619,1,WALKING
0.26237218,-0.052171622,-0.14101956,1,WALKING
0.34324127,-0.031089456,-0.12632237,1,WALKING
0.30859045,-0.003807204,-0.16874397,1,WALKING
0.26854936,-0.043911989,-0.171586,1,WALKING
0.25393035,0.005999064,-0.14486164,1,WALKING
0.2918134,-0.008455894,-0.11001084,1,WALKING
0.19500452,-0.053898232,-0.12807742,1,WALKING
0.28002498,-0.006988102,-0.1728335,1,WALKING
0.32016941,0.031163892,-0.14241502,1,WALKING
0.2959585,-0.014700604,-0.1134236,1,WALKING
0.20770911,-0.068412241,-0.075489372,1,WALKING
0.27384685,-0.031459083,-0.062369767,1,WALKING
0.35738365,0.022127664,-0.11089737,1,WALKING
0.32810464,-0.014384216,-0.12415395,1,WALKING
0.27521595,-0.01202126,-0.178247,1,WALKING
0.3320046,-0.001042096,-0.068611867,1,WALKING
0.18690031,-0.043470391,-0.040127246,1,WALKING
0.29763612,-0.03274936,-0.11912104,1,WALKING
0.23433184,0.023597606,-0.12093386,1,WALKING
0.29724095,-0.024820749,-0.12069288,1,WALKING
0.2928987,-0.036094763,-0.13468805,1,WALKING
0.31533971,-0.018329926,-0.11048054,1,WALKING
0.27370752,-0.001085558,-0.047841736,1,WALKING
0.21013738,-0.031197367,-0.058838877,1,WALKING
0.33544145,0.008372275,-0.13780241,1,WALKING
0.27822205,-0.036269581,-0.1002566,1,WALKING
0.23244693,0.028060197,-0.097169114,1,WALKING
0.36747999,0.006833299,-0.12135047,1,WALKING
0.27130194,-0.02255698,-0.093798827,1,WALKING
0.26335582,-0.04266959,-0.089628897,1,WALKING
0.26934417,-0.032164264,-0.12030366,1,WALKING
0.2951976,0.013125655,-0.10768042,1,WALKING
0.29437368,-0.023657563,-0.12116017,1,WALKING
0.21068861,-0.042465633,-0.097732303,1,WALKING
0.28351625,-0.027508073,-0.099577786,1,WALKING
0.26618739,0.000323594,-0.11659637,1,WALKING
0.2980772,0.022145345,-0.092030655,1,WALKING
0.34342125,-0.017452795,-0.10820979,1,WALKING
0.18380282,-0.045790357,-0.073442008,1,WALKING
0.30026293,-0.037449555,-0.088810621,1,WALKING
0.28281222,-0.037517758,-0.14474771,1,WALKING
0.3077003,0.001190652,-0.12077111,1,WALKING
0.29942652,-0.011364604,-0.10095908,1,WALKING
0.22834396,-0.012850082,-0.064602472,1,WALKING
0.28210206,-0.032247891,-0.099328146,1,WALKING
0.28368382,-0.022701055,-0.10889074,1,WALKING
0.30421119,0.013697569,-0.1275995,1,WALKING
0.2562091,-0.020442023,-0.12150776,1,WALKING
0.24544629,-0.051812182,-0.080695611,1,WALKING
0.26234225,-0.016215306,-0.11446522,1,WALKING
0.33090986,0.007046001,-0.10722246,1,WALKING
0.24921905,-0.002039774,-0.086882508,1,WALKING
0.26409218,-0.023504491,-0.10767642,1,WALKING
0.3366482,0.025299304,-0.084167966,1,WALKING
0.27447484,-0.02325085,-0.097453378,1,WALKING
0.2431914,-0.03922183,-0.100482,1,WALKING
0.31956618,-0.013501061,-0.12097741,1,WALKING
0.30383351,-0.000925995,-0.10363586,1,WALKING
0.26209414,-0.027932071,-0.08688888,1,WALKING
0.27535887,-0.034416257,-0.10904315,1,WALKING
0.30555502,-0.008560597,-0.14240514,1,WALKING
0.28525257,-0.002841665,-0.10718716,1,WALKING
0.24243933,-0.024561779,-0.077804215,1,WALKING
0.29083091,-0.027197265,-0.093127918,1,WALKING
0.16257425,-0.036859923,-0.093058924,1,WALKING
0.2604649,-0.01742974,-0.12187453,1,WALKING
0.28467168,-0.004880408,-0.13747064,1,WALKING
0.27178238,-0.013604668,-0.094927166,1,WALKING
0.24912313,-0.0217571,-0.071801216,1,WALKING
0.28088504,-0.011091424,-0.10824649,1,WALKING
0.31077169,-0.003276399,-0.12334124,1,WALKING
0.27435928,-0.01839373,-0.095059822,1,WALKING
0.26496066,-0.034719215,-0.088140263,1,WALKING
0.26015523,-0.040401299,-0.1502772,1,WALKING
0.27410011,0.000407728,-0.11757784,1,WALKING
0.27621498,-0.041082576,-0.15921244,1,WALKING
0.25828845,-7.24E-05,-0.14045835,1,WALKING
0.26114957,-0.000288304,-0.079158604,1,WALKING
0.2833562,-0.02942369,-0.10518374,1,WALKING
0.29933889,-0.025286474,-0.13851138,1,WALKING
0.30605884,-0.001526351,-0.1224922,1,WALKING
0.29816117,-0.008347044,-0.077776407,1,WALKING
0.23767558,-0.010166376,-0.070053081,1,WALKING
0.28045469,-0.023074156,-0.053118461,1,WALKING
0.23201231,-0.012817328,-0.1088557,1,WALKING
0.33325764,-0.001307439,-0.16658065,1,WALKING
0.25026718,-0.024770815,-0.11518432,1,WALKING
0.20332193,-0.060603865,-0.067053016,1,WALKING
0.24300774,0.017557944,-0.11190787,1,WALKING
0.27244127,0.001980045,-0.1123387,1,WALKING
0.29763656,-0.057842313,-0.094702124,1,WALKING
0.28047532,-0.027144137,-0.11454188,1,WALKING
0.28083906,0.014903065,-0.13973215,1,WALKING
0.27155006,-0.010033402,-0.10458889,1,WALKING
0.24055274,-0.031507914,-0.046823064,1,WALKING
0.28690618,0.000511754,-0.079221437,1,WALKING
0.36921094,-0.001965348,-0.14457814,1,WALKING
0.31812224,-0.030399242,-0.13141074,1,WALKING
0.26583708,-0.01710542,-0.14673705,1,WALKING
0.29351602,0.021912034,-0.13376176,1,WALKING
0.28005185,-0.019596441,-0.10276525,1,WALKING
0.214114,-0.045305641,-0.1127343,1,WALKING
0.32555385,0.012641865,-0.068675479,1,WALKING
0.28882911,0.038811202,-0.067940055,1,WALKING
0.29167462,-0.020475242,-0.079949768,1,WALKING
0.23216465,-0.056632449,-0.10056397,1,WALKING
0.30403465,-0.013073756,-0.16022729,1,WALKING
0.30250118,0.007538375,-0.12008678,1,WALKING
0.30583252,-0.0410229,-0.087303365,1,WALKING
0.27973679,-0.019784971,-0.085073362,1,WALKING
0.18425581,-0.069051549,-0.10954822,1,WALKING
0.28052954,-0.058807955,-0.056033421,1,WALKING
0.36089994,-0.011820415,-0.097294475,1,WALKING
0.20452454,0.032804332,-0.13563607,1,WALKING
0.29708928,-0.031865653,-0.11550634,1,WALKING
0.27634684,-0.026055068,-0.095139722,1,WALKING
0.34539897,-0.011164285,-0.10727149,1,WALKING
0.22784956,-0.010930786,-0.085366487,1,WALKING
0.23123776,-0.02153384,-0.098283905,1,WALKING
0.35945128,-0.027556592,-0.13111055,1,WALKING
0.29604176,-0.018401086,-0.14668305,1,WALKING
0.13105294,-0.036104586,-0.17833592,1,WALKING
0.21612344,-0.021946442,-0.070257102,1,WALKING
0.33485754,-0.017885698,-0.081526956,1,WALKING
0.3352014,-0.041692729,-0.16124589,1,WALKING
0.23619534,-0.044863408,-0.19182798,1,WALKING
0.22792024,-0.033945641,-0.094711063,1,WALKING
0.27135935,0.000343686,-0.04816691,1,WALKING
0.27468951,0.006290634,-0.065944033,1,WALKING
0.30256464,-0.00924187,-0.078388609,1,WALKING
0.30881889,-0.023016838,-0.11154609,1,WALKING
0.25291028,-0.029169055,-0.12831299,1,WALKING
0.25069928,2.79E-05,-0.074771047,1,WALKING
0.25678902,0.005265895,-0.081841573,1,WALKING
0.29969761,-0.011353404,-0.1530904,1,WALKING
0.37946867,-0.016800624,-0.12313529,1,WALKING
0.18791975,-0.022493079,-0.11432009,1,WALKING
0.26773609,-0.009709092,-0.095768237,1,WALKING
0.37952137,0.006922062,-0.075946469,1,WALKING
0.36947685,0.001179619,-0.13183049,1,WALKING
0.26272713,-0.002377351,-0.17925193,1,WALKING
0.26819376,-0.012730069,-0.093652628,1,WALKING
0.23419257,-0.038409842,-0.053538053,1,WALKING
0.1806231,-0.021430071,-0.057293288,1,WALKING
0.32425746,0.002256133,-0.085595097,1,WALKING
0.36111328,-0.03885519,-0.16182214,1,WALKING
0.22290061,-0.051831668,-0.16038286,1,WALKING
0.19885051,0.002937184,-0.11611086,1,WALKING
0.2987153,0.000385462,-0.11410609,1,WALKING
0.24158865,-0.024620484,-0.1204611,1,WALKING
0.21142198,-0.031029896,-0.098078165,1,WALKING
0.24242328,-0.021285451,-0.086878538,1,WALKING
0.23289803,0.000432349,-0.027354392,1,WALKING
0.34162736,-0.000191756,-0.066448189,1,WALKING
0.40554844,-0.032601792,-0.11582804,1,WALKING
0.27310142,-0.035169084,-0.099076251,1,WALKING
0.23693975,-0.021252467,-0.12189945,1,WALKING
0.25824156,-0.042969194,-0.15336689,1,WALKING
0.26232704,-0.011400061,-0.10393034,1,WALKING
0.24313596,0.02208829,-0.052731431,1,WALKING
0.27647097,0.00212272,-0.087933034,1,WALKING
0.30793563,-0.018344177,-0.13387241,1,WALKING
0.27148364,-0.032123331,-0.13325705,1,WALKING
0.22999151,-0.049963057,-0.12837038,1,WALKING
0.36853881,-0.023586585,-0.074821726,1,WALKING
0.31683805,-0.045120297,-0.14752405,1,WALKING
0.19436057,-0.008879959,-0.071755858,1,WALKING
0.1965075,0.016571235,-0.064320358,1,WALKING
0.28951581,6.26E-05,-0.12313842,1,WALKING
0.31441193,-0.027694045,-0.10881083,1,WALKING
0.29488146,-0.013609534,-0.095752131,1,WALKING
0.33680079,0.01052775,-0.057818533,1,WALKING
0.31951401,-0.002817077,-0.06399621,1,WALKING
0.26568148,-0.041062032,-0.15416881,1,WALKING
0.2571054,-0.028949789,-0.14873117,1,WALKING
0.26951492,-0.030062988,-0.16315821,1,WALKING
0.2836579,-0.035174504,-0.16904945,1,WALKING
0.30375057,-0.020488385,-0.1960766,1,WALKING
0.31750148,-0.02399614,-0.12854706,1,WALKING
0.31361342,-0.023595062,-0.14331258,1,WALKING
0.2260383,-0.01906319,-0.092521582,1,WALKING
0.23351349,-0.009196537,-0.08518135,1,WALKING
0.22679718,-0.019792707,-0.10534948,1,WALKING
0.2409267,-0.012755896,-0.10346874,1,WALKING
0.28933254,-0.020891843,-0.11688022,1,WALKING
0.31336262,-0.030124883,-0.10745098,1,WALKING
0.30245896,-0.001790357,-0.10689533,1,WALKING
0.32372252,-0.012326033,-0.11993986,1,WALKING
0.30992858,-0.029529603,-0.11208271,1,WALKING
0.26964536,-0.022401506,-0.1062813,1,WALKING
0.28251858,-0.018264374,-0.1140474,1,WALKING
0.29280835,-0.030400144,-0.11708615,1,WALKING
0.28241615,-0.033102689,-0.11954716,1,WALKING
0.25836397,0.001679593,-0.092387451,1,WALKING
0.23102571,-0.01850098,-0.085396824,1,WALKING
0.25982635,-0.022084364,-0.15951408,1,WALKING
0.28284271,-0.019811915,-0.08897432,1,WALKING
0.27889654,-0.030306095,-0.096043049,1,WALKING
0.28488521,-0.006651233,-0.11493856,1,WALKING
0.27871629,0.002335333,-0.10661167,1,WALKING
0.26421068,-0.006072108,-0.088963789,1,WALKING
0.28679242,-0.010171132,-0.090510388,1,WALKING
0.3064454,-0.01997098,-0.092179845,1,WALKING
0.28046482,-0.021740358,-0.09012815,1,WALKING
0.29221832,-0.026287125,-0.1014341,1,WALKING
0.30900325,-0.019571057,-0.10967999,1,WALKING
0.28375569,-0.00483427,-0.11927963,1,WALKING
0.24135421,-0.036321949,-0.10503736,1,WALKING
0.27770925,-0.053919218,-0.098746257,1,WALKING
0.30219488,-0.035911861,-0.13247579,1,WALKING
0.26883154,-0.004894279,-0.11805105,1,WALKING
0.25156206,0.020262215,-0.093024621,1,WALKING
0.23361363,-0.053543217,-0.066269627,1,WALKING
0.28357559,-0.026609407,-0.12099231,1,WALKING
0.28380332,-0.004344504,-0.099338716,1,WALKING
0.27544588,-0.013980593,-0.11242018,1,WALKING
0.29265199,-0.03215862,-0.11143048,1,WALKING
0.28730205,-0.06304186,-0.11786414,1,WALKING
0.24401838,-0.004170747,-0.037186623,1,WALKING
0.26575952,0.031429606,-0.069495897,1,WALKING
0.33852077,-0.003876493,-0.18133367,1,WALKING
0.32199603,-0.020679894,-0.1578539,1,WALKING
0.29348903,-0.036810111,-0.12721032,1,WALKING
0.29394596,-0.018341179,-0.11991614,1,WALKING
0.28479061,-0.018215661,-0.10708209,1,WALKING
0.26897692,-0.037120512,-0.089262275,1,WALKING
0.25743235,-0.008831279,-0.10567205,1,WALKING
0.27918066,0.008722358,-0.11486736,1,WALKING
0.27441556,-0.004597145,-0.093410115,1,WALKING
0.22709867,-0.035455906,-0.084809536,1,WALKING
0.23086081,-0.034542642,-0.092836507,1,WALKING
0.28939942,-0.020909683,-0.11858228,1,WALKING
0.29439879,-0.045618424,-0.11659833,1,WALKING
0.31312727,-0.0594163,-0.11831915,1,WALKING
0.27857377,0.002625471,-0.1248438,1,WALKING
0.2422799,-0.010742087,-0.084190145,1,WALKING
0.21385077,-0.029136362,-0.066034175,1,WALKING
0.25346109,-0.014104309,-0.070064476,1,WALKING
0.31169175,-0.001608421,-0.085647736,1,WALKING
0.32083019,-0.005076977,-0.093202952,1,WALKING
0.28912014,-0.004880516,-0.096711402,1,WALKING
0.30273505,-0.024267571,-0.081378509,1,WALKING
0.29145003,-0.033191418,-0.10029459,1,WALKING
0.26131547,-0.026412696,-0.12923878,1,WALKING
0.26701921,-0.025640721,-0.11838937,1,WALKING
0.27228557,-0.030693284,-0.11688238,1,WALKING
0.27399416,-0.025198798,-0.1319514,1,WALKING
0.26302563,-0.017905299,-0.094413625,1,WALKING
0.28532495,0.026691321,-0.071014034,1,WALKING
0.27893018,-0.002086136,-0.07585518,1,WALKING
0.2854752,0.029078952,-0.10389575,1,WALKING
0.27537606,0.013442795,-0.066835501,1,WALKING
0.29930636,-0.014089703,-0.070440136,1,WALKING
0.27315947,-0.018217586,-0.12943999,1,WALKING
0.26933445,-0.018940899,-0.14285594,1,WALKING
0.22559084,-0.016517175,-0.12570427,1,WALKING
0.21540756,-0.02063626,-0.084024068,1,WALKING
0.31975061,-0.042724097,-0.075128705,1,WALKING
0.33858148,-0.044624918,-0.12453206,1,WALKING
0.21653358,-0.020932733,-0.13418444,1,WALKING
0.20597918,-0.003481746,-0.11888999,1,WALKING
0.28797961,0.018490927,-0.083615851,1,WALKING
0.40524203,-0.015203425,-0.12268856,1,WALKING
0.29904258,-0.029227362,-0.14883761,1,WALKING
0.16867959,-0.005577888,-0.10053869,1,WALKING
0.25692147,-0.026814221,-0.12180374,1,WALKING
0.35498332,-0.02640789,-0.11550081,1,WALKING
0.31757045,-0.047242956,-0.14655123,1,WALKING
0.21597598,0.010723857,-0.1167091,1,WALKING
0.26769221,0.01332047,-0.086187483,1,WALKING
0.38810399,-0.041502947,-0.13777333,1,WALKING
0.23648675,-0.021241181,-0.15456711,1,WALKING
0.21308878,0.003285218,-0.043154481,1,WALKING
0.34501515,-0.03274426,-0.041711451,1,WALKING
0.19495805,-0.024541341,-0.13715168,1,WALKING
0.21352791,0.029321291,-0.10918166,1,WALKING
0.41469289,-0.020183722,-0.1088864,1,WALKING
0.32946109,-0.033034115,-0.14335522,1,WALKING
0.29240628,0.009810011,-0.10117651,1,WALKING
0.2537673,-0.016602346,-0.083499807,1,WALKING
